method,ode_steps,query_index,latency_ms,success,maximum_speed,maximum_acceleration
boundary_trajectory,1,50,3.6115,0,13.672162326984411,190.60295566543334
boundary_trajectory,1,51,4.4893,0,14.059136395776292,282.0140984636279
boundary_trajectory,1,52,4.3147,0,11.910309421249435,170.32635937884726
boundary_trajectory,1,53,4.8362,0,21.505885210550886,262.2375001559868
boundary_trajectory,1,54,4.7046,0,19.5488936253365,226.82148213265467
boundary_trajectory,1,55,4.2508,0,17.378351576162117,284.87005864547285
boundary_trajectory,1,56,4.3723,0,21.18877486200687,363.9693329564104
boundary_trajectory,1,57,4.4544,0,17.279411459457062,251.26617906647866
boundary_trajectory,1,58,5.0963,0,18.63202258248018,253.81153149487704
boundary_trajectory,1,59,3.8826,0,20.062130083623106,307.78698962649185
boundary_trajectory,1,60,3.6311,0,15.591016463585774,204.76150031179907
boundary_trajectory,1,61,4.2263,0,14.652381043796877,229.03134926202415
boundary_trajectory,1,62,3.19,0,15.141100969958076,169.0567685889835
boundary_trajectory,1,63,3.3794,0,21.217088390495626,346.67863862946257
boundary_trajectory,1,64,4.4473,0,20.279458491650498,312.8762042486325
boundary_trajectory,1,65,4.4064,0,20.771198253068963,296.77541935138413
boundary_trajectory,1,66,4.4862,0,15.41238223047828,360.9229326573428
boundary_trajectory,1,67,5.2871,0,21.197824994501897,265.3939748447937
boundary_trajectory,1,68,3.8582,0,23.613762986520165,386.8781316547287
boundary_trajectory,1,69,3.432,0,17.979116508186777,274.6968155284547
boundary_trajectory,1,70,3.6523,0,23.386511637708697,496.5104499089841
boundary_trajectory,1,71,3.3147,0,13.988588043090017,206.08367096853394
boundary_trajectory,1,72,4.1089,0,18.557903950711577,313.94365053170924
boundary_trajectory,1,73,4.0566,0,16.69311918806239,228.34932024370727
boundary_trajectory,1,74,4.4423,0,15.015499376898811,217.77990307272006
boundary_trajectory,1,75,4.82,0,19.66721660752158,328.9217935541754
boundary_trajectory,1,76,3.9716,0,16.641364506667784,378.2551808236765
boundary_trajectory,1,77,4.046,0,22.048117958838215,428.4271068610757
boundary_trajectory,1,78,4.2341,0,20.03390715754581,390.3682048950834
boundary_trajectory,1,79,5.0318,0,19.51626181138622,330.80699725204266
boundary_trajectory,1,80,6.0114,0,15.400515721763915,161.4317325227896
boundary_trajectory,1,81,4.1248,0,27.374413431585847,441.9353119757875
boundary_trajectory,1,82,4.5883,0,18.226394317646594,338.221571334538
boundary_trajectory,1,83,4.2629,0,22.65276738864343,453.9888993923388
boundary_trajectory,1,84,3.5705,0,29.324264087891187,658.9002904746063
boundary_trajectory,1,85,4.654,0,22.701143050392506,473.53744466722657
boundary_trajectory,1,86,3.6275,0,29.03623213462195,555.3340177113381
boundary_trajectory,1,87,3.6255,0,17.92088769055487,254.71681211537344
