scenario,seed,method,trajectory_index,tracking_rmse_m,maximum_tracking_error_m,ring_passed,collision_free,endpoint_feasible,minimum_barrier,crossing_clearance_m,crossing_time_error_s,motor_saturation_fraction,maximum_tilt_degrees,wind_acceleration_mps2,mass_scale,motor_tau_scale,command_delay_s
moderate_uncertainty,703,quintic_skeleton,12,0.07405515098543519,0.08904387303587177,1,1,1,0.1808743062268229,0.2738635454154006,0.048311816490348214,0.0,5.561124808142227,0.6,0.9919866731689503,0.9456892850774973,0.01
moderate_uncertainty,703,quintic_skeleton,13,0.09577480035549887,0.11846643860978977,1,1,1,0.22282144817468105,0.32372847696113605,0.07563394771790799,0.0,8.198772623164858,0.5999999999999999,0.9502325753400421,1.1299422053918626,0.01
moderate_uncertainty,703,quintic_skeleton,14,0.09580087035182921,0.12203189443206516,1,1,1,0.4409454777071913,0.5017677184554915,0.046334820384307474,0.0,10.523923346063677,0.6,0.989551983770444,0.9923668544219247,0.01
moderate_uncertainty,703,quintic_skeleton,15,0.09295796643074047,0.114590000552907,1,1,1,0.38871360203727,0.4725561819801688,0.07049775860362484,0.0,8.127903722270066,0.6,1.0368659869329948,0.9908263652225554,0.01
moderate_uncertainty,703,quintic_skeleton,16,0.06603698435748895,0.07863775682392307,1,1,1,0.3798050704470174,0.45570808199222507,0.02110745206796194,0.0,8.18929776486025,0.6,0.9753552764601251,1.0672648601015773,0.01
moderate_uncertainty,703,quintic_skeleton,17,0.10147534817168902,0.1317080194239061,1,1,1,0.30394314877813783,0.40225774473561515,0.07226810848174514,0.0,12.135137119890452,0.6,0.9950868160587779,1.0467017856897032,0.01
moderate_uncertainty,703,quintic_skeleton,18,0.12385802879697613,0.15804311454269435,1,1,1,0.40744878788184685,0.4742344862961267,0.1346893719859521,0.0,9.263380765659013,0.6000000000000001,0.9980691324164807,0.9323687694033793,0.01
moderate_uncertainty,703,quintic_skeleton,19,0.09311393826848248,0.11005189872815843,1,1,1,0.12547444399175695,0.21855588391846895,0.05325353834236113,0.0,7.236661376588477,0.6000000000000001,0.9682888313734015,0.9393067302128779,0.01
moderate_uncertainty,703,quintic_skeleton,20,0.12170474714831472,0.15358391219977036,1,1,1,0.1829233190324947,0.2900482567769893,0.13799643264125105,0.0,8.800797430815456,0.6,0.9705097841104544,1.0839516149665251,0.01
moderate_uncertainty,703,quintic_skeleton,21,0.11479240203541867,0.14551243301555314,1,1,1,0.3448304695873915,0.4353941643927442,0.09592153284815508,0.0,10.428204200381092,0.6,0.9537087474370672,1.1972711632985018,0.01
moderate_uncertainty,703,quintic_skeleton,22,0.057814855969870745,0.07341366437355255,1,1,1,0.4070263912905059,0.47310197550719923,0.009387390163800191,0.0,6.847135636800502,0.6000000000000001,0.9578587731153768,1.0028900814686303,0.01
moderate_uncertainty,703,quintic_skeleton,23,0.05262923893354567,0.06952536500505159,1,1,1,0.2687127293451204,0.3656605048127841,0.007479782172385985,0.0,6.87648531649405,0.5999999999999999,0.971796220281871,0.8074175308031023,0.01
moderate_uncertainty,703,boundary_cfm_steps8,0,0.1680199446330224,0.3482831703519987,1,1,1,0.22049462486874252,0.33276731044419383,0.11064167397569813,0.011827458256029684,62.73524610084825,0.6,0.9508186088288038,1.0156142386980274,0.01
moderate_uncertainty,703,boundary_cfm_steps8,1,0.28145745066601696,0.6393844638111023,1,1,1,0.3703577074318036,0.45737303371418564,0.19866514843566607,0.0064444444444444445,64.30881742496493,0.6,1.0156017373450914,1.1650211954926712,0.01
moderate_uncertainty,703,boundary_cfm_steps8,2,0.2551271827950984,0.47758879517799957,1,1,1,0.36041097637409014,0.47005214835786024,0.21245708399481078,0.0025702535983550376,55.7248369985077,0.6,1.027059917106274,1.0103074966524996,0.01
moderate_uncertainty,703,boundary_cfm_steps8,3,0.24311894101392315,0.39158603228535666,1,1,1,0.002467569323835985,0.007067238145410215,0.09935298683886584,0.007081038552321007,56.012208006770564,0.6000000000000001,1.0140463222110476,0.9086693015769891,0.01
moderate_uncertainty,703,boundary_cfm_steps8,4,0.21824550050533378,0.42206954136249697,1,1,1,0.31207598976387213,0.4120345318101325,0.20260148240526865,0.0,50.88626251700767,0.6,1.0333196770839541,1.0342747235506973,0.01
moderate_uncertainty,703,boundary_cfm_steps8,5,0.31302841421756916,0.6537223780229198,1,1,0,0.1728003400142385,0.275222648001329,0.1662328308667167,0.009141494435612083,67.609369700402,0.5999999999999999,1.0335361135439671,1.1668873278372203,0.01
moderate_uncertainty,703,boundary_cfm_steps8,6,0.25266805305215617,0.48387416539341643,1,1,0,0.048527765756436025,0.10081223067389672,0.09371431519434692,0.006521739130434782,51.05803204704213,0.6000000000000001,1.0259760624545466,1.154997249998454,0.01
moderate_uncertainty,703,boundary_cfm_steps8,7,0.2799148501853489,0.58600146028618,0,0,0,-0.009342069866904418,nan,nan,0.022579332790886898,69.932472758855,0.6,0.9565584025431851,1.1364803174899867,0.01
moderate_uncertainty,703,boundary_cfm_steps8,8,0.27457862519020076,0.6348175377039874,1,1,1,0.04765016912676076,0.10722843741287669,0.19785804412484076,0.03547297297297297,67.72102446389727,0.6000000000000001,0.9577746166861324,0.8721403944393136,0.01
moderate_uncertainty,703,boundary_cfm_steps8,9,0.46774368435068214,1.0486909196216523,0,0,0,-0.012488826394138494,nan,nan,0.015263644773358002,59.32238978861518,0.6,1.0309498099140462,1.1736297341688327,0.01
moderate_uncertainty,703,boundary_cfm_steps8,10,0.16500695591467854,0.3282841377680514,1,1,1,0.1963490844315765,0.32040781066915364,0.1630511760322766,0.0050984528832630095,48.09309727198894,0.5999999999999999,0.9859951398349578,1.1899816872198508,0.01
moderate_uncertainty,703,boundary_cfm_steps8,11,0.26476436489696215,0.463813245811633,0,0,1,-0.023126455258782194,nan,nan,0.0011953551912568306,47.491287867443134,0.6,1.0425306211142562,1.0123302372488643,0.01
moderate_uncertainty,703,boundary_cfm_steps8,12,0.1854420557715536,0.3657409227535264,1,1,1,0.03893381206076487,0.0963485892358511,0.19986187036663727,0.006374913852515506,65.24104643588335,0.6,0.9919866731689503,0.9456892850774973,0.01
moderate_uncertainty,703,boundary_cfm_steps8,13,0.3616145711002688,0.7964306605113474,0,0,1,-0.0012816301047898354,nan,nan,0.011650114591291063,67.37241089255336,0.5999999999999999,0.9502325753400421,1.1299422053918626,0.01
moderate_uncertainty,703,boundary_cfm_steps8,14,0.32920457154916255,0.876143854482853,1,1,0,0.35462084458274945,0.4475476277830063,0.168595293659215,0.010038240917782026,41.49248409945294,0.6,0.989551983770444,0.9923668544219247,0.01
moderate_uncertainty,703,boundary_cfm_steps8,15,0.23263984195667856,0.43336986854939075,1,1,1,0.1163930186740991,0.24984714636373884,0.07864041753329198,0.0028779739063699156,44.68647494367517,0.6,1.0368659869329948,0.9908263652225554,0.01
moderate_uncertainty,703,boundary_cfm_steps8,16,0.5848112224954096,1.7504977308755112,1,1,1,0.0423432787558744,0.09031995692414674,0.28249604963372854,0.01571294559099437,70.99772680077453,0.6,0.9753552764601251,1.0672648601015773,0.01
moderate_uncertainty,703,boundary_cfm_steps8,17,0.4155688925786356,0.8155073300545359,1,1,0,0.3702114239315216,0.45696876397794794,0.38685570285296356,0.000235626767200754,52.0945070164776,0.6,0.9950868160587779,1.0467017856897032,0.01
moderate_uncertainty,703,boundary_cfm_steps8,18,0.34711149186957546,0.804413816691374,1,1,1,0.1631903177590595,0.2594657721952168,0.22042054639233388,0.0030241935483870967,67.16685520866683,0.6000000000000001,0.9980691324164807,0.9323687694033793,0.01
moderate_uncertainty,703,boundary_cfm_steps8,19,0.23776065514474776,0.6012881792926688,1,1,1,0.0028692767295278726,0.00855252837188819,0.2271876684213905,0.003205128205128205,52.348719400436494,0.6000000000000001,0.9682888313734015,0.9393067302128779,0.01
moderate_uncertainty,703,boundary_cfm_steps8,20,0.2862378912364441,0.5453132625976999,0,0,1,-0.009269114991639266,nan,nan,0.012199197860962567,63.971036534008455,0.6,0.9705097841104544,1.0839516149665251,0.01
moderate_uncertainty,703,boundary_cfm_steps8,21,0.2503603233501387,0.4841739067693372,1,1,1,0.20010723855588852,0.3085574872064214,0.3449601471189232,0.001864125932062966,49.589087223768125,0.6,0.9537087474370672,1.1972711632985018,0.01
moderate_uncertainty,703,boundary_cfm_steps8,22,0.1937565150543275,0.36182651523001697,1,1,1,0.08704392484424532,0.30088054401483405,0.15192832657492783,0.001984126984126984,63.24579646296514,0.6000000000000001,0.9578587731153768,1.0028900814686303,0.01
moderate_uncertainty,703,boundary_cfm_steps8,23,0.18583317100567906,0.4489964307793144,1,1,1,0.1836905524232782,0.28224574770850297,0.04354725351179067,0.0078125,47.396519893308785,0.5999999999999999,0.971796220281871,0.8074175308031023,0.01
moderate_uncertainty,703,projected_velocity_steps8,0,0.058408753246433576,0.06673667573536855,1,1,1,0.20665655944200997,0.3079104222325503,0.022401445622608263,0.0,30.025317935559176,0.6,0.9508186088288038,1.0156142386980274,0.01
moderate_uncertainty,703,projected_velocity_steps8,1,0.03719452478652865,0.05186709220749455,1,1,1,0.4847239173956435,0.5404716021509437,0.029925152138353894,0.0,33.781291038597715,0.6,1.0156017373450914,1.1650211954926712,0.01
moderate_uncertainty,703,projected_velocity_steps8,2,0.11676465480776442,0.13657391632259674,1,1,1,0.22861899449619985,0.3436660580189481,0.1302606861771447,0.0,12.54197925653697,0.6,1.027059917106274,1.0103074966524996,0.01
moderate_uncertainty,703,projected_velocity_steps8,3,0.0942525032590702,0.11044922037510217,1,1,1,0.2943312087926529,0.39673248552494245,0.07143326171439801,0.0,14.7212160021405,0.6000000000000001,1.0140463222110476,0.9086693015769891,0.01
moderate_uncertainty,703,projected_velocity_steps8,4,0.11949929313898705,0.1455669077704858,1,1,1,0.15600439463723104,0.25083091430139665,0.14202783150434062,0.0,14.050577100003101,0.6,1.0333196770839541,1.0342747235506973,0.01
moderate_uncertainty,703,projected_velocity_steps8,5,0.1302611769009718,0.16128754226275727,1,1,1,0.2234667618071562,0.3270822007856245,0.2045784811822342,0.0,18.69112156821483,0.5999999999999999,1.0335361135439671,1.1668873278372203,0.01
moderate_uncertainty,703,projected_velocity_steps8,6,0.07173247386352025,0.09812314438208675,1,1,1,0.2930456362661632,0.3834316165177457,0.01871862172716865,0.0,22.47352925888974,0.6000000000000001,1.0259760624545466,1.154997249998454,0.01
moderate_uncertainty,703,projected_velocity_steps8,7,0.07279543345531123,0.0858803432009206,1,1,1,0.2152895238934929,0.3248905675930973,0.001602144792609561,0.0,17.754043802286816,0.6,0.9565584025431851,1.1364803174899867,0.01
moderate_uncertainty,703,projected_velocity_steps8,8,0.10878015649408607,0.14239228643498025,1,1,1,0.2388408570008014,0.3475795591941615,0.13073432165570864,0.0,19.319530526589432,0.6000000000000001,0.9577746166861324,0.8721403944393136,0.01
moderate_uncertainty,703,projected_velocity_steps8,9,0.04398364722398892,0.06892528702248682,1,1,0,0.275926923001275,0.37639182461378284,0.00202266594887357,0.0,27.00455146610532,0.6,1.0309498099140462,1.1736297341688327,0.01
moderate_uncertainty,703,projected_velocity_steps8,10,0.065711337091559,0.07912919625573119,1,1,1,0.33467080705081953,0.42593425472697377,0.04950606741544972,0.0,18.5805551368975,0.5999999999999999,0.9859951398349578,1.1899816872198508,0.01
moderate_uncertainty,703,projected_velocity_steps8,11,0.07129490971721188,0.08348031632039622,1,1,1,0.21096924056818162,0.3195601180410691,0.028418516253101878,0.0,11.327205639630796,0.6,1.0425306211142562,1.0123302372488643,0.01
moderate_uncertainty,703,projected_velocity_steps8,12,0.07074154879181621,0.07996865870799406,1,1,1,0.1363885452994271,0.22343653102677072,0.05746729459684641,0.0,9.260153131767407,0.6,0.9919866731689503,0.9456892850774973,0.01
moderate_uncertainty,703,projected_velocity_steps8,13,0.09093650113617519,0.11415984971751231,1,1,1,0.2340677505719627,0.33490044006339326,0.06302431710344392,0.0,18.7145323736269,0.5999999999999999,0.9502325753400421,1.1299422053918626,0.01
moderate_uncertainty,703,projected_velocity_steps8,14,0.09097124266651074,0.11076066068073209,1,1,1,0.5124990592585608,0.5497957292309232,0.08139225057885136,0.0,22.67906226629741,0.6,0.989551983770444,0.9923668544219247,0.01
moderate_uncertainty,703,projected_velocity_steps8,15,0.09082423837580929,0.11070169625411491,1,1,1,0.3920046064199923,0.47542199796364065,0.07310722592370178,0.0,13.357633284876421,0.6,1.0368659869329948,0.9908263652225554,0.01
moderate_uncertainty,703,projected_velocity_steps8,16,0.05979819910314695,0.07590517698367703,1,1,1,0.4532783498971425,0.5117617857402035,0.008447359397604437,0.0,30.040376928060603,0.6,0.9753552764601251,1.0672648601015773,0.01
moderate_uncertainty,703,projected_velocity_steps8,17,0.09216166589304978,0.11680130612539692,1,1,1,0.3295480841260616,0.4266326105262923,0.11222728779651403,0.0,29.051207306165875,0.6,0.9950868160587779,1.0467017856897032,0.01
moderate_uncertainty,703,projected_velocity_steps8,18,0.11956184862288423,0.15032910462862115,1,1,1,0.30304323844943293,0.3899368938883385,0.1600998423658324,0.0,12.890846862654895,0.6000000000000001,0.9980691324164807,0.9323687694033793,0.01
moderate_uncertainty,703,projected_velocity_steps8,19,0.09047115146678111,0.10512403118717178,1,1,1,0.12112827448916558,0.2144224012392538,0.05001857750327687,0.0,12.43078633253532,0.6000000000000001,0.9682888313734015,0.9393067302128779,0.01
moderate_uncertainty,703,projected_velocity_steps8,20,0.11692093652703464,0.1428185139660196,1,1,1,0.10802671643441919,0.2037086085770155,0.15623169498633205,0.0,27.06819440303541,0.6,0.9705097841104544,1.0839516149665251,0.01
moderate_uncertainty,703,projected_velocity_steps8,21,0.10684536780144004,0.12906124700010146,1,1,1,0.23341439829262517,0.33777383580586207,0.13631158740248606,0.0,23.81154270378172,0.6,0.9537087474370672,1.1972711632985018,0.01
moderate_uncertainty,703,projected_velocity_steps8,22,0.0584973899447026,0.06904583876094762,1,1,1,0.2485208910666839,0.3424558239872799,0.02302876136694998,0.0,20.35887180746859,0.6000000000000001,0.9578587731153768,1.0028900814686303,0.01
moderate_uncertainty,703,projected_velocity_steps8,23,0.05208946197451904,0.07411549219034665,1,1,1,0.24567464796702246,0.34971795152273916,0.009464898299111013,0.0,13.681009186058834,0.5999999999999999,0.971796220281871,0.8074175308031023,0.01
moderate_uncertainty,703,proposed_robust_steps1,0,0.06293716563824799,0.08352865313012102,1,1,1,0.20225461922547103,0.30321580903255974,0.02184560288030024,0.0,19.773708841484694,0.6,0.9508186088288038,1.0156142386980274,0.01
moderate_uncertainty,703,proposed_robust_steps1,1,0.027400682936878133,0.05228195622530796,1,1,1,0.4176714178357053,0.491336123247858,0.011806243099845126,0.0,11.822674522739062,0.6,1.0156017373450914,1.1650211954926712,0.01
moderate_uncertainty,703,proposed_robust_steps1,2,0.12089341874304045,0.15749107891570446,1,1,1,0.270786176385027,0.38032339166141715,0.10818679065824321,0.0,12.150106165244031,0.6,1.027059917106274,1.0103074966524996,0.01
moderate_uncertainty,703,proposed_robust_steps1,3,0.09998604894571826,0.13364522979966795,1,1,1,0.23199594545905608,0.33954350680884593,0.08613892007849655,0.0,16.52071227667988,0.6000000000000001,1.0140463222110476,0.9086693015769891,0.01
moderate_uncertainty,703,proposed_robust_steps1,4,0.12404896278285434,0.16342097890394447,1,1,1,0.21628617936390515,0.31524109553478774,0.1120165750465949,0.0,13.128952792723277,0.6,1.0333196770839541,1.0342747235506973,0.01
moderate_uncertainty,703,proposed_robust_steps1,5,0.14695621195736544,0.20947430619715446,1,1,1,0.26777605102363294,0.3680363874491659,0.13058209976473023,0.0,24.413998478073324,0.5999999999999999,1.0335361135439671,1.1668873278372203,0.01
moderate_uncertainty,703,proposed_robust_steps1,6,0.07796047785844673,0.10999459563550451,1,1,1,0.3142230309884072,0.4032751082956013,0.004170652392605501,0.0,23.911081048815433,0.6000000000000001,1.0259760624545466,1.154997249998454,0.01
moderate_uncertainty,703,proposed_robust_steps1,7,0.07852964734670845,0.1012078806152543,1,1,1,0.23509815466004785,0.3449564197939456,0.03141332970877064,0.0,25.141928909193023,0.6,0.9565584025431851,1.1364803174899867,0.01
moderate_uncertainty,703,proposed_robust_steps1,8,0.11446213008927524,0.15696495685936174,1,1,1,0.26395773737944234,0.370327328395558,0.12944961894645868,0.0,21.406307297683057,0.6000000000000001,0.9577746166861324,0.8721403944393136,0.01
moderate_uncertainty,703,proposed_robust_steps1,9,0.04375075828681126,0.06335593329055818,1,1,1,0.2410620764038192,0.34228938202806014,0.017109395521782478,0.0,17.206140793057614,0.6,1.0309498099140462,1.1736297341688327,0.01
moderate_uncertainty,703,proposed_robust_steps1,10,0.07389120140205237,0.09170108888554976,1,1,1,0.35840336739845674,0.44418908455955425,0.048327509070331676,0.0,12.478713860719218,0.5999999999999999,0.9859951398349578,1.1899816872198508,0.01
moderate_uncertainty,703,proposed_robust_steps1,11,0.08226121782920562,0.10594060764166047,1,1,1,0.18601337551115435,0.29084717748260036,0.0023334556510139493,0.0,20.28282650366477,0.6,1.0425306211142562,1.0123302372488643,0.01
moderate_uncertainty,703,proposed_robust_steps1,12,0.06917660762599681,0.09067313858099027,1,1,1,0.1802051580198743,0.2729746253301428,0.0430790772626386,0.0,21.1022042349567,0.6,0.9919866731689503,0.9456892850774973,0.01
moderate_uncertainty,703,proposed_robust_steps1,13,0.10647575069017538,0.16577069141595294,1,1,1,0.24457622171360002,0.3454388433173584,0.08311571195911904,0.0,32.143898388578876,0.5999999999999999,0.9502325753400421,1.1299422053918626,0.01
moderate_uncertainty,703,proposed_robust_steps1,14,0.09628723001182642,0.1260141192367352,1,1,1,0.4410003601139971,0.5015309816193878,0.0476579551171763,0.0,13.788636851146029,0.6,0.989551983770444,0.9923668544219247,0.01
moderate_uncertainty,703,proposed_robust_steps1,15,0.09392821764765624,0.12165172844615478,1,1,1,0.37302262386621016,0.460028321878828,0.0701524894922052,0.0,18.897994082601546,0.6,1.0368659869329948,0.9908263652225554,0.01
moderate_uncertainty,703,proposed_robust_steps1,16,0.06352931486362723,0.07854493399086415,1,1,1,0.38118388632598404,0.45673792054914886,0.019715098549228482,0.0,18.415210495374506,0.6,0.9753552764601251,1.0672648601015773,0.01
moderate_uncertainty,703,proposed_robust_steps1,17,0.09744994045344521,0.13832176395838316,1,1,1,0.32493538205416406,0.41993574672532125,0.07771139500832147,0.0,18.722937074754093,0.6,0.9950868160587779,1.0467017856897032,0.01
moderate_uncertainty,703,proposed_robust_steps1,18,0.12627842824115626,0.17683098921298876,1,1,1,0.39926914065468344,0.4682991996103101,0.14393392076897493,0.0,18.314503060293386,0.6000000000000001,0.9980691324164807,0.9323687694033793,0.01
moderate_uncertainty,703,proposed_robust_steps1,19,0.08874376396220603,0.10838993313299292,1,1,1,0.12576664568103932,0.2188949268553299,0.06345392669998962,0.0,19.271417946049283,0.6000000000000001,0.9682888313734015,0.9393067302128779,0.01
moderate_uncertainty,703,proposed_robust_steps1,20,0.12165791814342777,0.16891690319871636,1,1,1,0.19244950213292963,0.300437298605428,0.12821182191177272,0.0,27.918485601772613,0.6,0.9705097841104544,1.0839516149665251,0.01
moderate_uncertainty,703,proposed_robust_steps1,21,0.11561322472929739,0.16496613667692853,1,1,1,0.3291384743060189,0.4224445173316698,0.09201256783288381,0.0,26.147776157672844,0.6,0.9537087474370672,1.1972711632985018,0.01
moderate_uncertainty,703,proposed_robust_steps1,22,0.053294975270099146,0.0739069317330146,1,1,1,0.3424002638746149,0.4265987856392295,0.012770796238952276,0.0,27.057164389999258,0.6000000000000001,0.9578587731153768,1.0028900814686303,0.01
moderate_uncertainty,703,proposed_robust_steps1,23,0.04857519723427638,0.07095790816057354,1,1,1,0.270367316318579,0.3671752079083694,0.0058380836899476485,0.0,15.951407622101776,0.5999999999999999,0.971796220281871,0.8074175308031023,0.01
moderate_uncertainty,703,proposed_robust_steps8,0,0.06155896220631644,0.07776945819400286,1,1,1,0.20956541064845993,0.310707372727148,0.02480130068835562,0.0,14.788531574691838,0.6,0.9508186088288038,1.0156142386980274,0.01
moderate_uncertainty,703,proposed_robust_steps8,1,0.02740986597373419,0.05385177885315703,1,1,1,0.4225392614291971,0.4949458047615527,0.009804255371259618,0.0,12.322049538658046,0.6,1.0156017373450914,1.1650211954926712,0.01
moderate_uncertainty,703,proposed_robust_steps8,2,0.12059455650695469,0.15541052166756986,1,1,1,0.2954463393199631,0.4026646270368359,0.11923275795413035,0.0,11.995559782176706,0.6,1.027059917106274,1.0103074966524996,0.01
moderate_uncertainty,703,proposed_robust_steps8,3,0.0980341064751338,0.1258314501478786,1,1,1,0.22486504909702407,0.33222944497734513,0.07726634389478182,0.0,11.844186481081707,0.6000000000000001,1.0140463222110476,0.9086693015769891,0.01
moderate_uncertainty,703,proposed_robust_steps8,4,0.12365151760638027,0.16321209759103267,1,1,1,0.2209438679640069,0.31990362327722177,0.10935176289725312,0.0,12.286876986344206,0.6,1.0333196770839541,1.0342747235506973,0.01
moderate_uncertainty,703,proposed_robust_steps8,5,0.13374403348325506,0.17538663387353023,1,1,1,0.26692441107060527,0.3672824632197704,0.14168262157696931,0.0,13.253100126922797,0.5999999999999999,1.0335361135439671,1.1668873278372203,0.01
moderate_uncertainty,703,proposed_robust_steps8,6,0.07399549232824595,0.09706466930402322,1,1,1,0.3319197633158731,0.41956135815273166,0.009373663437421076,0.0,19.44790030900239,0.6000000000000001,1.0259760624545466,1.154997249998454,0.01
moderate_uncertainty,703,proposed_robust_steps8,7,0.07615343981140091,0.09382588472583556,1,1,1,0.24446711331235577,0.35357140140188403,0.0105224641955588,0.0,21.943738381587707,0.6,0.9565584025431851,1.1364803174899867,0.01
moderate_uncertainty,703,proposed_robust_steps8,8,0.11586369031884834,0.15554666744713713,1,1,1,0.2650792817005008,0.3713832549645505,0.12896616732309996,0.0,18.678597987730452,0.6000000000000001,0.9577746166861324,0.8721403944393136,0.01
moderate_uncertainty,703,proposed_robust_steps8,9,0.04229564557561627,0.05987955782649425,1,1,1,0.24391113604371426,0.34499610214959386,0.014561705017421822,0.0,11.5482043331505,0.6,1.0309498099140462,1.1736297341688327,0.01
moderate_uncertainty,703,proposed_robust_steps8,10,0.07462507479747785,0.08898725384844752,1,1,1,0.37232213197803277,0.45549432469648954,0.049009374803260286,0.0,10.484336251615687,0.5999999999999999,0.9859951398349578,1.1899816872198508,0.01
moderate_uncertainty,703,proposed_robust_steps8,11,0.07843795565040838,0.09993824315817038,1,1,1,0.19379442643729597,0.29927288598968005,0.00022638567043076208,0.0,20.272557444611984,0.6,1.0425306211142562,1.0123302372488643,0.01
moderate_uncertainty,703,proposed_robust_steps8,12,0.07026063343283868,0.08960479371828005,1,1,1,0.17362847326264136,0.2658505628854886,0.04999628750798246,0.0,16.44444356693634,0.6,0.9919866731689503,0.9456892850774973,0.01
moderate_uncertainty,703,proposed_robust_steps8,13,0.09629043318356398,0.13912859095414223,1,1,1,0.23696895448805896,0.3381007708878164,0.06980511404279399,0.0,25.13509500432062,0.5999999999999999,0.9502325753400421,1.1299422053918626,0.01
moderate_uncertainty,703,proposed_robust_steps8,14,0.0959727571450567,0.12484804309436955,1,1,1,0.4343428008870654,0.4970568051935387,0.047250563200561535,0.0,10.43326264733342,0.6,0.989551983770444,0.9923668544219247,0.01
moderate_uncertainty,703,proposed_robust_steps8,15,0.09418566532109227,0.12071538563540034,1,1,1,0.36534690783679585,0.45400043322536204,0.06949712045923517,0.0,18.996475721412676,0.6,1.0368659869329948,0.9908263652225554,0.01
moderate_uncertainty,703,proposed_robust_steps8,16,0.0635421063346623,0.07706793625138615,1,1,1,0.37904157353084494,0.4551045190941333,0.022303577049561873,0.0,13.884047024145246,0.6,0.9753552764601251,1.0672648601015773,0.01
moderate_uncertainty,703,proposed_robust_steps8,17,0.0998693021404065,0.13462648763041307,1,1,1,0.3147199069181929,0.41145165460321254,0.07327550753610668,0.0,17.27988205820303,0.6,0.9950868160587779,1.0467017856897032,0.01
moderate_uncertainty,703,proposed_robust_steps8,18,0.1255563679990166,0.1756010674387867,1,1,1,0.40383515952278287,0.47137350378186443,0.1409273597334284,0.0,17.19657044433914,0.6000000000000001,0.9980691324164807,0.9323687694033793,0.01
moderate_uncertainty,703,proposed_robust_steps8,19,0.09227196522107779,0.11184537431423432,1,1,1,0.12157950982223872,0.21361189594505717,0.0555310036869332,0.0,12.914292666007997,0.6000000000000001,0.9682888313734015,0.9393067302128779,0.01
moderate_uncertainty,703,proposed_robust_steps8,20,0.12139070959141701,0.15896555192238151,1,1,1,0.19053996762628944,0.29822925249336174,0.12585341574180653,0.0,17.2425434926786,0.6,0.9705097841104544,1.0839516149665251,0.01
moderate_uncertainty,703,proposed_robust_steps8,21,0.11481870624244561,0.15258329550700497,1,1,1,0.33987982709010367,0.4313254765965703,0.0982452526055857,0.0,12.877279753867052,0.6,0.9537087474370672,1.1972711632985018,0.01
moderate_uncertainty,703,proposed_robust_steps8,22,0.05589606589750968,0.07212748495216498,1,1,1,0.3940988201900538,0.463899970027698,0.004094992210148085,0.0,9.521721434434872,0.6000000000000001,0.9578587731153768,1.0028900814686303,0.01
moderate_uncertainty,703,proposed_robust_steps8,23,0.051676950456399265,0.06888831904080754,1,1,1,0.28273522798202466,0.37817346392712486,0.007363938678961013,0.0,11.586901428644817,0.5999999999999999,0.971796220281871,0.8074175308031023,0.01
severe_uncertainty,701,quintic_skeleton,0,0.17716513224930378,0.21256545664453413,1,1,0,0.16328306630399528,0.26146734924620507,0.11326831292814354,0.0,12.664146316869642,1.2000000000000002,0.9858599470823686,0.7520930303829865,0.02
severe_uncertainty,701,quintic_skeleton,1,0.1925073818468494,0.22227322215827824,1,1,0,0.19811379992932876,0.300342175328283,0.0657402803465259,0.0,12.842399308720506,1.2,1.0809845253226797,0.9815331757150503,0.02
severe_uncertainty,701,quintic_skeleton,2,0.11872558566491517,0.1535564733918462,1,1,0,0.325705233302622,0.42861846331378917,0.06417636925429271,0.0,10.970696521202877,1.2,0.9989172145716385,0.8571999861599054,0.02
severe_uncertainty,701,quintic_skeleton,3,0.10914012035659908,0.1340014121328363,1,1,1,0.19716122789734217,0.30372926351037677,0.02314081781232913,0.0,10.134798968693655,1.2,1.016492216003862,1.0821442364018705,0.02
severe_uncertainty,701,quintic_skeleton,4,0.12530749105807415,0.17107912847038756,1,1,0,0.180301383001715,0.27816375053370895,0.047451237378131506,0.0,19.7236986482712,1.2,1.0731805578104696,1.3526291104269506,0.02
severe_uncertainty,701,quintic_skeleton,5,0.12583835310335015,0.16006231523434686,1,1,0,0.23103476924452027,0.3333889807657066,0.0510390658533737,0.0,10.82981053348308,1.2,1.0339506991342389,0.8235639243673317,0.02
severe_uncertainty,701,quintic_skeleton,6,0.18138316993825582,0.20367533335019128,1,1,0,0.1386086365054579,0.22842125581505962,0.08682387651903634,0.0,10.257224277819878,1.2,1.0727517811493195,1.1494581707023475,0.02
severe_uncertainty,701,quintic_skeleton,7,0.1834215029317542,0.22102593993471145,1,1,0,0.1702658207300323,0.2775037539363188,0.1378015235044896,0.0,15.71599889144582,1.2,0.9866774229977688,1.178444780502773,0.02
severe_uncertainty,701,quintic_skeleton,8,0.18356878822070757,0.21544061250707874,1,1,0,0.23691565518556987,0.34488142976520086,0.14960269796705372,0.0,13.197282037410776,1.1999999999999997,1.014936173746116,1.0893238462164978,0.02
severe_uncertainty,701,quintic_skeleton,9,0.18202856027538805,0.21484660892665333,1,1,0,0.09990315662335791,0.18325936730259118,0.06545740996804916,0.0,13.084830664594463,1.2000000000000002,1.0452207913647724,0.9318870577062556,0.02
severe_uncertainty,701,quintic_skeleton,10,0.20287597460633192,0.22429179725643983,1,1,0,0.151567346472206,0.24786193259102696,0.07752638317485294,0.0,12.6306325648113,1.1999999999999997,1.0998196444523107,1.3058432752573048,0.02
